type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
V0,5,I0595,6660.0,1600.0,0.0,0
V0,5,I0077,7440.0,1600.0,0.0,0
V0,5,I0448,8220.0,1600.0,0.0,0
V0,5,I0929,9000.0,1600.0,0.0,0
V0,5,I0290,9780.0,1600.0,0.0,0
V0,5,I0407,10560.0,1600.0,0.0,0
V0,5,I1024,11340.0,1600.0,0.0,0
V0,5,I0548,12120.0,1600.0,0.0,0
V0,6,I0375,0.0,0.0,0.0,0
V0,6,I0378,1600.0,0.0,0.0,0
V0,6,I0380,0.0,1200.0,0.0,0
V0,6,I0403,1600.0,1200.0,0.0,0
V0,6,I0409,3200.0,0.0,0.0,1
V0,6,I0418,4400.0,0.0,0.0,1
V0,6,I0422,5600.0,0.0,0.0,1
V0,6,I0445,6800.0,0.0,0.0,1
V0,6,I0451,8000.0,0.0,0.0,1
V0,6,I0484,9200.0,0.0,0.0,1
V0,6,I0509,10400.0,0.0,0.0,1
V0,6,I0516,11600.0,0.0,0.0,1
V0,6,I0517,12800.0,0.0,0.0,1
V0,6,I0521,0.0,0.0,1350.0,0
V0,6,I0543,1600.0,0.0,1350.0,0
V0,6,I0556,0.0,1200.0,1350.0,0
V0,6,I0560,3200.0,0.0,1350.0,0
V0,6,I0612,1600.0,1200.0,1350.0,0
V0,6,I0618,4800.0,0.0,1350.0,0
V0,6,I0621,6400.0,0.0,1350.0,0
V0,6,I0629,8000.0,0.0,1350.0,0
V0,6,I0630,9600.0,0.0,1350.0,0
V0,6,I0668,11200.0,0.0,1350.0,0
V0,6,I0677,12800.0,0.0,1350.0,1
V0,6,I0498,3200.0,1600.0,0.0,2
V0,6,I1027,5100.0,1600.0,0.0,0
V0,6,I1064,5880.0,1600.0,0.0,0
V0,6,I0742,6660.0,1600.0,0.0,0
V0,6,I0101,7440.0,1600.0,0.0,0
V0,6,I0490,8220.0,1600.0,0.0,0
V0,6,I0844,8790.0,1600.0,0.0,0
V0,6,I1237,9570.0,1600.0,0.0,0
V0,6,I0913,10140.0,1600.0,0.0,0
V0,6,I0725,10920.0,1600.0,0.0,0
V0,6,I0140,11700.0,1600.0,0.0,0
V0,6,I1030,12480.0,1600.0,0.0,0
V0,7,I0689,0.0,0.0,0.0,0
V0,7,I0697,1600.0,0.0,0.0,0
V0,7,I0702,0.0,1200.0,0.0,0
V0,7,I0717,1600.0,1200.0,0.0,0
V0,7,I0722,3200.0,0.0,0.0,1
V0,7,I0727,4400.0,0.0,0.0,1
V0,7,I0758,5600.0,0.0,0.0,1
V0,7,I0761,6800.0,0.0,0.0,1
V0,7,I0767,8000.0,0.0,0.0,1
V0,7,I0785,9200.0,0.0,0.0,1
V0,7,I0797,10400.0,0.0,0.0,1
V0,7,I0802,11600.0,0.0,0.0,1
V0,7,I0816,12800.0,0.0,0.0,1
V0,7,I0823,0.0,0.0,1350.0,0
V0,7,I0831,1600.0,0.0,1350.0,0
V0,7,I0849,0.0,1200.0,1350.0,0
V0,7,I0851,3200.0,0.0,1350.0,0
V0,7,I0861,1600.0,1200.0,1350.0,0
V0,7,I0864,4800.0,0.0,1350.0,0
V0,7,I0872,6400.0,0.0,1350.0,0
V0,7,I0885,8000.0,0.0,1350.0,0
V0,7,I0904,9600.0,0.0,1350.0,0
V0,7,I0911,11200.0,0.0,1350.0,0
V0,7,I0916,12800.0,0.0,1350.0,1
V0,7,I0659,3200.0,1600.0,0.0,2
V0,7,I1066,5100.0,1600.0,0.0,0
V0,7,I1107,5880.0,1600.0,0.0,0
V0,7,I0765,6660.0,1600.0,0.0,0
V0,7,I0121,7440.0,1600.0,0.0,0
V0,7,I0495,8220.0,1600.0,0.0,0
V0,7,I0867,8790.0,1600.0,0.0,0
V0,7,I1293,9570.0,1600.0,0.0,0
V0,7,I0193,10350.0,1600.0,0.0,0
V0,7,I0992,11130.0,1600.0,0.0,0
V0,7,I0458,11910.0,1600.0,0.0,0
V0,8,I0920,0.0,0.0,0.0,0
V0,8,I0928,1600.0,0.0,0.0,0
V0,8,I0930,0.0,1200.0,0.0,0
V0,8,I0944,1600.0,1200.0,0.0,0
V0,8,I0948,3200.0,0.0,0.0,1
V0,8,I0955,4400.0,0.0,0.0,1
V0,8,I0969,5600.0,0.0,0.0,1
V0,8,I1016,6800.0,0.0,0.0,1
V0,8,I1020,8000.0,0.0,0.0,1
V0,8,I1034,9200.0,0.0,0.0,1
V0,8,I1045,10400.0,0.0,0.0,1
V0,8,I1050,11600.0,0.0,0.0,1
V0,8,I1051,12800.0,0.0,0.0,1
V0,8,I1052,0.0,0.0,1350.0,0
V0,8,I1068,1600.0,0.0,1350.0,0
V0,8,I1073,0.0,1200.0,1350.0,0
V0,8,I1076,3200.0,0.0,1350.0,0
V0,8,I1082,1600.0,1200.0,1350.0,0
V0,8,I1085,4800.0,0.0,1350.0,0
V0,8,I1094,6400.0,0.0,1350.0,0
V0,8,I1099,8000.0,0.0,1350.0,0
V0,8,I1113,9600.0,0.0,1350.0,0
V0,8,I1118,11200.0,0.0,1350.0,0
V0,8,I1130,12800.0,0.0,1350.0,1
V0,8,I1037,3200.0,1600.0,0.0,2
V0,8,I1145,5100.0,1600.0,0.0,0
V0,8,I1156,5880.0,1600.0,0.0,0
V0,8,I0876,6660.0,1600.0,0.0,0
V0,8,I0127,7440.0,1600.0,0.0,0
V0,8,I0527,8220.0,1600.0,0.0,0
V0,8,I0977,9000.0,1600.0,0.0,0
V0,8,I0366,9780.0,1600.0,0.0,0
V0,8,I0435,10560.0,1600.0,0.0,0
V0,8,I1119,11340.0,1600.0,0.0,0
V0,8,I0610,12120.0,1600.0,0.0,0
V0,9,I1148,0.0,0.0,0.0,0
V0,9,I1170,1600.0,0.0,0.0,0
V0,9,I1179,0.0,1200.0,0.0,0
V0,9,I1180,1600.0,1200.0,0.0,0
V0,9,I1191,3200.0,0.0,0.0,1
